tipo;arrival_time;memoria_pedida;processamento_pedido;tempo_pedido;n_servidores_low_mem(1000 - 3000);n_servidores_low_cpu(1000 - 3000);n_servidores_med_mem(3000 - 7000);n_servidores_med_cpu(3000 - 7000);n_servidores_high_mem(7000 - 10000);n_servidores_high_cpu(7000 - 10000); tempo_de_espera 
1;50574;1705;1511;1518;1;2;1;1;3;2;20469
2;50614;1248;1010;1798;1;2;1;1;3;2;353737
1;50621;1079;1001;1331;1;2;1;1;3;2;18080
1;50637;1769;1736;1449;1;2;1;1;3;2;354458
0;50719;1040;1765;1768;1;2;1;1;3;2;20018
1;50723;1850;1131;1698;1;2;1;1;3;2;20530
2;50793;1278;1762;1918;1;2;1;1;3;2;355907
1;50795;1348;1443;1055;1;2;1;1;3;2;20050
2;50808;1374;1923;1116;1;2;1;1;3;2;357825
2;50902;1086;1422;1829;1;2;1;1;3;2;357825
2;50993;1960;1125;1163;1;2;1;1;3;2;357523
2;51073;1109;1327;1313;1;2;1;1;3;2;358236
1;51075;1579;1199;1847;1;2;1;1;3;2;20050
1;51127;1017;1157;1685;1;2;1;1;3;2;20455
1;51205;1174;1849;1416;1;2;1;1;3;2;20492
2;51274;1217;1577;1353;1;2;1;1;3;2;358686
0;51340;1262;1370;1892;1;2;1;1;3;2;20226
2;51413;1637;1169;1483;1;2;1;1;3;2;359549
2;51495;1957;1951;1897;1;2;1;1;3;2;361032
0;51532;1478;1396;1185;1;2;1;1;3;2;19887
2;51581;1117;1784;1863;1;2;1;1;3;2;362929
0;51624;1696;1218;1849;1;2;1;1;3;2;20373
2;51627;1560;1062;1762;1;2;1;1;3;2;362929
0;51671;1248;1486;1155;1;2;1;1;3;2;20413
1;51754;1055;1351;1772;1;2;1;1;3;2;20413
0;51847;1410;1119;1480;1;2;1;1;3;2;20554
1;51941;1976;1108;1807;1;2;1;1;3;2;20524
2;51949;1950;1961;1068;1;2;1;1;3;2;364792
2;51988;1844;1186;1340;1;2;1;1;3;2;365860
1;52023;1694;1574;1037;1;2;1;1;3;2;20720
2;52035;1204;1980;1818;1;2;1;1;3;2;365860
2;52076;1776;1606;1248;1;2;1;1;3;2;367678
2;52168;1160;1365;1289;1;2;1;1;3;2;366373
0;52198;1215;1459;1991;1;2;1;1;3;2;19883
2;52293;1639;1486;1920;1;2;1;1;3;2;367621
0;52338;1997;1987;1965;1;2;1;1;3;2;20421
0;52368;1740;1057;1053;1;2;1;1;3;2;17834
1;52387;1508;1912;1820;1;2;1;1;3;2;367662
1;52424;1752;1098;1838;1;2;1;1;3;2;369541
2;52474;1355;1997;1916;1;2;1;1;3;2;369541
1;52571;1048;1789;1209;1;2;1;1;3;2;20375
0;52652;1934;1357;1953;1;2;1;1;3;2;20446
1;52717;1946;1568;1244;1;2;1;1;3;2;371457
2;52778;1086;1196;1786;1;2;1;1;3;2;371457
1;52787;1355;1647;1018;1;2;1;1;3;2;21354
2;52839;1873;1399;1682;1;2;1;1;3;2;372701
2;52938;1754;1775;1479;1;2;1;1;3;2;374383
1;52993;1492;1232;1163;1;2;1;1;3;2;21355
2;53077;1520;1708;1197;1;2;1;1;3;2;374856
2;53111;1899;1057;1168;1;2;1;1;3;2;376053
0;53174;1399;1620;1114;1;2;1;1;3;2;19966
1;53226;1319;1867;1699;1;2;1;1;3;2;20115
0;53305;1099;1319;1180;1;2;1;1;3;2;19956
2;53314;1098;1279;1988;1;2;1;1;3;2;376053
1;53335;1297;1605;1664;1;2;1;1;3;2;20138
2;53388;1079;1496;1063;1;2;1;1;3;2;377221
0;53446;1750;1916;1788;1;2;1;1;3;2;20140
1;53491;1420;1551;1413;1;2;1;1;3;2;20589
0;53497;1930;1510;1418;1;2;1;1;3;2;20777
1;53535;1082;1554;1980;1;2;1;1;3;2;378041
0;53537;1140;1965;1071;1;2;1;1;3;2;20926
2;53598;1809;1707;1830;1;2;1;1;3;2;378284
1;53676;1255;1301;1520;1;2;1;1;3;2;20702
0;53738;1299;1635;1529;1;2;1;1;3;2;21080
2;53765;1743;1740;1996;1;2;1;1;3;2;380114
1;53772;1653;1992;1893;1;2;1;1;3;2;21119
1;53776;1597;1620;1682;1;2;1;1;3;2;382110
0;53777;1411;1779;1743;1;2;1;1;3;2;21136
2;53783;1465;1045;1001;1;2;1;1;3;2;382110
2;53809;1904;1260;1439;1;2;1;1;3;2;383792
1;53889;1591;1334;1668;1;2;1;1;3;2;385231
2;53946;1686;1046;1587;1;2;1;1;3;2;385231
2;54006;1739;1103;1437;1;2;1;1;3;2;386899
2;54042;1251;1389;1613;1;2;1;1;3;2;386899
0;54117;1289;1741;1834;1;2;1;1;3;2;21507
1;54122;1025;1098;1065;1;2;1;1;3;2;388336
1;54219;1920;1122;1887;1;2;1;1;3;2;21522
0;54276;1155;1663;1835;1;2;1;1;3;2;20384
2;54311;1083;1878;1556;1;2;1;1;3;2;388512
2;54322;1229;1925;1070;1;2;1;1;3;2;390068
2;54388;1073;1814;1439;1;2;1;1;3;2;391138
2;54441;1346;1999;1894;1;2;1;1;3;2;392577
0;54443;1624;1124;1844;1;2;1;1;3;2;21077
0;54531;1621;1079;1079;1;2;1;1;3;2;16573
0;54556;1272;1430;1791;1;2;1;1;3;2;21185
2;54649;1517;1255;1059;1;2;1;1;3;2;390857
0;54684;1085;1064;1631;1;2;1;1;3;2;17652
2;54697;1247;1689;1264;1;2;1;1;3;2;392751
0;54725;1990;1341;1958;1;2;1;1;3;2;20846
1;54784;1875;1710;1478;1;2;1;1;3;2;20944
0;54852;1221;1142;1312;1;2;1;1;3;2;21082
0;54874;1538;1072;1515;1;2;1;1;3;2;19283
1;54937;1486;1033;1449;1;2;1;1;3;2;20798
2;55017;1497;1542;1527;1;2;1;1;3;2;392751
1;55112;1971;1278;1196;1;2;1;1;3;2;21695
0;55133;1586;1099;1128;1;2;1;1;3;2;21828
0;55139;1456;1049;1616;1;2;1;1;3;2;21960
1;55160;1377;1276;1061;1;2;1;1;3;2;22021
2;55212;1665;1716;1702;1;2;1;1;3;2;394015
1;55296;1463;1386;1449;1;2;1;1;3;2;22021
1;55307;1117;1425;1407;1;2;1;1;3;2;22219
0;55404;1157;1803;1688;1;2;1;1;3;2;21843
0;55503;1893;1813;1397;1;2;1;1;3;2;21995
1;55568;1415;1905;1813;1;2;1;1;3;2;395717
0;55594;1466;1729;1964;1;2;1;1;3;2;21843
0;55622;1728;1721;1497;1;2;1;1;3;2;21866
1;55645;1717;1649;1941;1;2;1;1;3;2;21912
1;55719;1895;1007;1373;1;2;1;1;3;2;20493
1;55791;1946;1266;1716;1;2;1;1;3;2;396115
0;55792;1780;1960;1873;1;2;1;1;3;2;21410
0;55878;1099;1775;1431;1;2;1;1;3;2;21410
2;55882;1098;1848;1525;1;2;1;1;3;2;396115
0;55932;1782;1907;1248;1;2;1;1;3;2;22429
1;55963;1533;1428;1243;1;2;1;1;3;2;22463
1;56015;1181;1598;1706;1;2;1;1;3;2;22173
2;56048;1899;1453;1856;1;2;1;1;3;2;397831
0;56093;1149;1461;1910;1;2;1;1;3;2;22352
1;56132;1104;1352;1232;1;2;1;1;3;2;22767
2;56215;1980;1481;1035;1;2;1;1;3;2;399687
2;56270;1171;1504;1581;1;2;1;1;3;2;399687
0;56340;1910;1324;1968;1;2;1;1;3;2;22841
1;56347;1091;1406;1753;1;2;1;1;3;2;22310
1;56391;1687;1232;1714;1;2;1;1;3;2;22076
0;56486;1167;1394;1223;1;2;1;1;3;2;22254
0;56564;1098;1605;1038;1;2;1;1;3;2;22352
0;56573;1596;1557;1838;1;2;1;1;3;2;23283
0;56654;1826;1430;1699;1;2;1;1;3;2;23286
1;56692;1014;1988;1640;1;2;1;1;3;2;400824
0;56789;1602;1526;1809;1;2;1;1;3;2;22768
0;56884;1486;1061;1138;1;2;1;1;3;2;20539
0;56902;1626;1802;1074;1;2;1;1;3;2;23120
1;56980;1932;1282;1166;1;2;1;1;3;2;23208
1;57079;1878;1206;1605;1;2;1;1;3;2;23524
2;57103;1067;1360;2000;1;2;1;1;3;2;400824
0;57125;1472;1691;1284;1;2;1;1;3;2;23563
0;57172;1741;1488;1254;1;2;1;1;3;2;24037
2;57262;1299;1472;1885;1;2;1;1;3;2;401291
2;57319;1606;1340;1828;1;2;1;1;3;2;401651
1;57342;1618;1636;1278;1;2;1;1;3;2;23386
0;57411;1179;1727;1611;1;2;1;1;3;2;22289
0;57509;1001;1878;1267;1;2;1;1;3;2;23562
0;57589;1858;1668;1526;1;2;1;1;3;2;23698
1;57679;1029;1604;1061;1;2;1;1;3;2;23741
0;57709;1344;1270;1902;1;2;1;1;3;2;23965
2;57759;1931;1859;1389;1;2;1;1;3;2;403479
0;57817;1186;1501;1895;1;2;1;1;3;2;23900
2;57830;1870;1865;1071;1;2;1;1;3;2;404868
2;57890;1948;1552;1284;1;2;1;1;3;2;405939
0;57971;1587;1796;1145;1;2;1;1;3;2;24063
2;57971;1009;1053;1402;1;2;1;1;3;2;405939
2;58034;1981;1019;1165;1;2;1;1;3;2;406740
1;58038;1079;1058;1411;1;2;1;1;3;2;406858
2;58138;1176;1126;1103;1;2;1;1;3;2;407905
1;58140;1499;1517;1859;1;2;1;1;3;2;23344
1;58167;1036;1216;1519;1;2;1;1;3;2;407905
1;58181;1668;1183;1926;1;2;1;1;3;2;23626
0;58212;1619;1383;1338;1;2;1;1;3;2;23626
0;58243;1022;1546;1258;1;2;1;1;3;2;23735
1;58339;1743;1860;1905;1;2;1;1;3;2;24412
1;58353;1387;1303;1150;1;2;1;1;3;2;409008
2;58405;1499;1806;1058;1;2;1;1;3;2;409424
0;58405;1576;1724;1474;1;2;1;1;3;2;24053
2;58467;1588;1188;1258;1;2;1;1;3;2;410158
1;58467;1422;1946;1015;1;2;1;1;3;2;410482
1;58522;1579;1679;1892;1;2;1;1;3;2;23664
2;58567;1900;1052;1141;1;2;1;1;3;2;410412
0;58593;1197;1537;1316;1;2;1;1;3;2;23610
0;58668;1104;1489;1057;1;2;1;1;3;2;23713
1;58688;1374;1385;1766;1;2;1;1;3;2;24627
0;58706;1657;1663;1153;1;2;1;1;3;2;24770
1;58747;1427;1678;1872;1;2;1;1;3;2;24456
2;58827;1054;1375;1968;1;2;1;1;3;2;410412
0;58923;1033;1521;1959;1;2;1;1;3;2;23923
2;58957;1246;1231;1877;1;2;1;1;3;2;411553
0;59021;1178;1380;1277;1;2;1;1;3;2;23973
2;59045;1599;1563;1270;1;2;1;1;3;2;412380
1;59077;1495;1781;1921;1;2;1;1;3;2;24162
0;59126;1657;1233;1206;1;2;1;1;3;2;24825
1;59176;1740;1048;1325;1;2;1;1;3;2;19424
2;59202;1296;1256;1541;1;2;1;1;3;2;413430
0;59295;1990;1078;1725;1;2;1;1;3;2;20749
2;59326;1162;1173;1436;1;2;1;1;3;2;413650
2;59330;1094;1412;1635;1;2;1;1;3;2;414971
1;59369;1746;1181;1243;1;2;1;1;3;2;24179
2;59400;1666;1716;1174;1;2;1;1;3;2;415086
1;59426;1496;1524;1187;1;2;1;1;3;2;24538
0;59497;1458;1127;1485;1;2;1;1;3;2;24714
0;59521;1297;1013;1822;1;2;1;1;3;2;21183
1;59547;1545;1661;1163;1;2;1;1;3;2;25422
2;59610;1036;1605;1847;1;2;1;1;3;2;416260
0;59654;1591;1058;1891;1;2;1;1;3;2;23005
0;59739;1436;1011;1895;1;2;1;1;3;2;24896
1;59831;1972;1377;1042;1;2;1;1;3;2;25175
1;59836;1588;1159;1424;1;2;1;1;3;2;415194
2;59905;1194;1556;1526;1;2;1;1;3;2;416618
0;59967;1985;1574;1775;1;2;1;1;3;2;25429
1;60000;1810;1920;1935;1;2;1;1;3;2;25471
1;60047;1492;1792;1440;1;2;1;1;3;2;24927
2;60103;1923;1025;1244;1;2;1;1;3;2;416695
1;60175;1225;1507;1965;1;2;1;1;3;2;417939
0;60208;1628;1449;1203;1;2;1;1;3;2;24633
1;60240;1403;1854;1235;1;2;1;1;3;2;418144
2;60270;1548;1348;1520;1;2;1;1;3;2;419379
1;60344;1353;1853;1729;1;2;1;1;3;2;24901
1;60376;1632;1615;1759;1;2;1;1;3;2;25102
2;60448;1056;1621;1484;1;2;1;1;3;2;419904
2;60463;1650;1037;1294;1;2;1;1;3;2;420899
2;60470;1531;1104;1925;1;2;1;1;3;2;421388
1;60562;1317;1963;1256;1;2;1;1;3;2;422193
0;60594;1648;1416;1782;1;2;1;1;3;2;24799
1;60639;1307;1312;1604;1;2;1;1;3;2;24935
0;60728;1945;1235;1469;1;2;1;1;3;2;25205
2;60740;1811;1648;1722;1;2;1;1;3;2;423449
2;60744;1498;1055;1425;1;2;1;1;3;2;423449
2;60759;1440;1380;1788;1;2;1;1;3;2;424874
1;60831;1787;1109;1668;1;2;1;1;3;2;25248
2;60929;1702;1509;1106;1;2;1;1;3;2;425171
1;61008;1693;1241;1348;1;2;1;1;3;2;25452
2;61063;1455;1934;1182;1;2;1;1;3;2;426277
2;61080;1883;1410;1906;1;2;1;1;3;2;427459
0;61170;1983;1724;1798;1;2;1;1;3;2;25471
2;61231;1833;1236;1502;1;2;1;1;3;2;429365
2;61281;1021;1776;1987;1;2;1;1;3;2;427659
1;61292;1521;1206;1341;1;2;1;1;3;2;25307
1;61365;1779;1785;1280;1;2;1;1;3;2;25538
1;61388;1443;1472;1623;1;2;1;1;3;2;25546
2;61441;1280;1605;1098;1;2;1;1;3;2;429161
0;61484;1926;1072;1652;1;2;1;1;3;2;25394
1;61583;1837;1747;1068;1;2;1;1;3;2;25681
1;61649;1633;1795;1081;1;2;1;1;3;2;25775
0;61686;1083;1184;1551;1;2;1;1;3;2;20126
2;61730;1377;1796;1347;1;2;1;1;3;2;429646
2;61750;1021;1748;1567;1;2;1;1;3;2;430993
2;61828;1124;1828;1218;1;2;1;1;3;2;432560
0;61872;1102;1175;1781;1;2;1;1;3;2;21677
0;61964;1372;1885;1557;1;2;1;1;3;2;25553
2;62037;1203;1554;1871;1;2;1;1;3;2;432560
2;62058;1951;1596;1766;1;2;1;1;3;2;433778
0;62102;1859;1256;1703;1;2;1;1;3;2;25587
2;62181;1119;1501;1385;1;2;1;1;3;2;434431
2;62274;1806;1917;1493;1;2;1;1;3;2;435544
0;62299;1980;1209;1097;1;2;1;1;3;2;25434
2;62332;1065;1048;1368;1;2;1;1;3;2;435816
1;62354;1864;1489;1020;1;2;1;1;3;2;25319
2;62431;1534;1024;1282;1;2;1;1;3;2;437037
2;62470;1019;1183;1603;1;2;1;1;3;2;437184
2;62553;1724;1715;1895;1;2;1;1;3;2;438319
0;62597;1566;1313;1132;1;2;1;1;3;2;25413
1;62599;1642;1250;1710;1;2;1;1;3;2;440214
0;62684;1647;1393;1466;1;2;1;1;3;2;25507
0;62774;1587;1590;1309;1;2;1;1;3;2;25566
1;62782;1454;1039;1965;1;2;1;1;3;2;438555
0;62849;1277;1480;1327;1;2;1;1;3;2;23458
2;62863;1186;1209;1244;1;2;1;1;3;2;440265
1;62930;1674;1926;1916;1;2;1;1;3;2;25585
0;62939;1084;1628;1851;1;2;1;1;3;2;24785
2;62953;1139;1589;1592;1;2;1;1;3;2;440520
2;63012;1999;1039;1701;1;2;1;1;3;2;441509
2;63057;1149;1712;1842;1;2;1;1;3;2;442112
0;63094;1994;1435;1237;1;2;1;1;3;2;25746
0;63120;1052;1601;1854;1;2;1;1;3;2;25261
0;63200;1146;1162;1736;1;2;1;1;3;2;24871
1;63216;1087;1674;1211;1;2;1;1;3;2;443210
0;63245;1187;1574;1911;1;2;1;1;3;2;24972
2;63267;1795;1791;1533;1;2;1;1;3;2;444421
1;63334;1483;1820;1384;1;2;1;1;3;2;25566
2;63334;1662;1706;1423;1;2;1;1;3;2;445954
0;63393;1143;1290;1292;1;2;1;1;3;2;25566
2;63405;1377;1251;1742;1;2;1;1;3;2;445954
2;63437;1885;1134;1725;1;2;1;1;3;2;447377
2;63508;1738;1272;1517;1;2;1;1;3;2;449102
1;63564;1791;1760;1053;1;2;1;1;3;2;26046
2;63656;1416;1587;1249;1;2;1;1;3;2;449102
1;63713;1728;1821;1098;1;2;1;1;3;2;26171
2;63742;1093;1295;1740;1;2;1;1;3;2;450351
0;63788;1739;1836;1993;1;2;1;1;3;2;26136
0;63819;1363;1396;1429;1;2;1;1;3;2;26289
1;63888;1836;1138;1964;1;2;1;1;3;2;26193
1;63903;1282;1721;1088;1;2;1;1;3;2;26285
2;63910;1081;1583;1241;1;2;1;1;3;2;450619
2;63969;1693;1211;1151;1;2;1;1;3;2;451860
0;64011;1201;1888;1126;1;2;1;1;3;2;25113
0;64082;1258;1616;1848;1;2;1;1;3;2;25454
2;64155;1877;1841;1912;1;2;1;1;3;2;453011
1;64160;1400;1599;1403;1;2;1;1;3;2;453011
1;64165;1274;1045;1811;1;2;1;1;3;2;23959
2;64176;1382;1449;1397;1;2;1;1;3;2;454414
1;64234;1883;1488;1422;1;2;1;1;3;2;25546
0;64265;1541;1493;1782;1;2;1;1;3;2;25863
2;64294;1279;1104;1901;1;2;1;1;3;2;454923
0;64309;1826;1368;1755;1;2;1;1;3;2;26100
0;64334;1165;1871;1793;1;2;1;1;3;2;26967
1;64381;1859;1139;1237;1;2;1;1;3;2;26968
1;64465;1860;1950;1835;1;2;1;1;3;2;453822
1;64565;1612;1540;1214;1;2;1;1;3;2;27040
0;64566;1979;1347;1555;1;2;1;1;3;2;27193
0;64575;1003;1672;1498;1;2;1;1;3;2;25437
2;64633;1002;1485;1970;1;2;1;1;3;2;454835
1;64658;1779;1751;1283;1;2;1;1;3;2;27373
0;64658;1685;1657;1214;1;2;1;1;3;2;27489
0;64741;1886;1265;1949;1;2;1;1;3;2;27687
0;64770;1913;1480;1470;1;2;1;1;3;2;27855
2;64824;1435;1321;1029;1;2;1;1;3;2;455657
2;64910;1558;1627;1012;1;2;1;1;3;2;456686
1;65001;1053;1487;1670;1;2;1;1;3;2;456805
1;65008;1196;1090;1400;1;2;1;1;3;2;24340
1;65045;1318;1854;1401;1;2;1;1;3;2;27380
2;65139;1047;1557;1161;1;2;1;1;3;2;457698
2;65191;1784;1270;1578;1;2;1;1;3;2;458475
0;65276;1095;1854;1222;1;2;1;1;3;2;26382
2;65286;1713;1332;1284;1;2;1;1;3;2;460053
1;65333;1370;1252;1225;1;2;1;1;3;2;26578
2;65336;1730;1278;1107;1;2;1;1;3;2;461337
1;65345;1958;1921;1615;1;2;1;1;3;2;26974
0;65381;1664;1887;1870;1;2;1;1;3;2;27016
0;65408;1353;1104;1325;1;2;1;1;3;2;27269
0;65436;1295;1017;1619;1;2;1;1;3;2;25740
2;65504;1698;1907;1169;1;2;1;1;3;2;462444
2;65597;1079;1791;1480;1;2;1;1;3;2;463613
1;65601;1941;1111;1515;1;2;1;1;3;2;463613
0;65610;1645;1892;1357;1;2;1;1;3;2;26757
1;65661;1916;1032;1864;1;2;1;1;3;2;27359
0;65701;1791;1633;1359;1;2;1;1;3;2;27505
1;65740;1321;1098;1617;1;2;1;1;3;2;27333
0;65758;1759;1859;1357;1;2;1;1;3;2;27581
0;65799;1547;1912;1884;1;2;1;1;3;2;27803
1;65897;1554;1039;1746;1;2;1;1;3;2;27481
2;65918;1589;1557;1429;1;2;1;1;3;2;463427
2;65927;1188;1194;1864;1;2;1;1;3;2;463427
0;65955;1224;1007;1244;1;2;1;1;3;2;25331
1;65971;1686;1467;1500;1;2;1;1;3;2;27560
0;65977;1418;1534;1351;1;2;1;1;3;2;27606
0;66033;1288;1671;1691;1;2;1;1;3;2;26575
2;66066;1687;1608;1026;1;2;1;1;3;2;464856
0;66154;1602;1048;1409;1;2;1;1;3;2;27573
1;66169;1567;1995;1490;1;2;1;1;3;2;465882
2;66264;1236;1975;1325;1;2;1;1;3;2;467372
2;66364;1026;1858;1450;1;2;1;1;3;2;468697
1;66419;1802;1915;1914;1;2;1;1;3;2;27911
1;66519;1443;1411;1139;1;2;1;1;3;2;468697
2;66541;1676;1379;1324;1;2;1;1;3;2;469836
1;66628;1294;1265;1942;1;2;1;1;3;2;27856
1;66667;1977;1273;1272;1;2;1;1;3;2;471160
2;66738;1726;1523;1447;1;2;1;1;3;2;472432
1;66754;1189;1262;1200;1;2;1;1;3;2;27576
2;66769;1671;1762;1807;1;2;1;1;3;2;473879
2;66841;1074;1252;1181;1;2;1;1;3;2;473879
2;66870;1937;1453;1942;1;2;1;1;3;2;475686
2;66893;1365;1754;1204;1;2;1;1;3;2;475686
0;66899;1917;1035;1880;1;2;1;1;3;2;27746
0;66964;1731;1930;1282;1;2;1;1;3;2;27758
1;67038;1296;1895;1151;1;2;1;1;3;2;27576
0;67066;1257;1873;1087;1;2;1;1;3;2;28019
2;67118;1808;1858;1225;1;2;1;1;3;2;476140
1;67180;1807;1691;1329;1;2;1;1;3;2;28289
2;67258;1494;1575;1632;1;2;1;1;3;2;476140
1;67281;1455;1105;1025;1;2;1;1;3;2;28495
0;67357;1329;1097;1924;1;2;1;1;3;2;27651
1;67421;1072;1222;1277;1;2;1;1;3;2;26488
0;67446;1660;1607;1730;1;2;1;1;3;2;27778
1;67494;1955;1015;1460;1;2;1;1;3;2;27827
0;67510;1479;1559;1662;1;2;1;1;3;2;28157
2;67523;1272;1222;1585;1;2;1;1;3;2;477365
2;67529;1967;1379;1328;1;2;1;1;3;2;477772
0;67541;1725;1521;1419;1;2;1;1;3;2;28430
0;67556;1616;1174;1209;1;2;1;1;3;2;28669
2;67590;1849;1560;1818;1;2;1;1;3;2;479100
2;67640;1823;1355;1867;1;2;1;1;3;2;480918
2;67682;1303;1888;1712;1;2;1;1;3;2;480918
0;67765;1275;1384;1244;1;2;1;1;3;2;27765
1;67819;1717;1646;1008;1;2;1;1;3;2;28053
1;67882;1364;1773;1073;1;2;1;1;3;2;482630
1;67932;1250;1339;1332;1;2;1;1;3;2;28262
1;67932;1334;1443;1196;1;2;1;1;3;2;482785
0;67936;1515;1133;1113;1;2;1;1;3;2;28368
1;68010;1147;1399;1666;1;2;1;1;3;2;28176
0;68096;1376;1548;1837;1;2;1;1;3;2;28850
1;68152;1393;1756;1342;1;2;1;1;3;2;29009
2;68158;1501;1361;1222;1;2;1;1;3;2;483703
1;68222;1122;1459;1448;1;2;1;1;3;2;28698
1;68285;1563;1958;1584;1;2;1;1;3;2;28544
0;68322;1973;1015;1531;1;2;1;1;3;2;28522
1;68353;1739;1792;1795;1;2;1;1;3;2;28567
0;68396;1541;1493;1805;1;2;1;1;3;2;28878
1;68464;1030;1249;1517;1;2;1;1;3;2;483981
1;68485;1570;1110;1484;1;2;1;1;3;2;28834
1;68581;1766;1998;1381;1;2;1;1;3;2;484925
0;68598;1861;1457;1656;1;2;1;1;3;2;28937
1;68620;1832;1666;1873;1;2;1;1;3;2;29439
2;68652;1635;1193;1708;1;2;1;1;3;2;484543
1;68699;1648;1082;1610;1;2;1;1;3;2;484543
1;68795;1056;1659;1974;1;2;1;1;3;2;27241
1;68817;1617;1236;1633;1;2;1;1;3;2;29088
0;68867;1517;1174;1930;1;2;1;1;3;2;29453
2;68868;1046;1551;1919;1;2;1;1;3;2;486153
2;68963;1777;1482;1896;1;2;1;1;3;2;486251
0;69030;1499;1256;1966;1;2;1;1;3;2;29656
1;69095;1264;1771;1783;1;2;1;1;3;2;488072
1;69175;1308;1657;1648;1;2;1;1;3;2;488147
1;69253;1201;1775;1895;1;2;1;1;3;2;489855
2;69307;1145;1288;1895;1;2;1;1;3;2;489855
0;69343;1216;1516;1587;1;2;1;1;3;2;29215
0;69396;1847;1150;1986;1;2;1;1;3;2;29247
0;69423;1302;1701;1469;1;2;1;1;3;2;29337
0;69476;1695;1542;1115;1;2;1;1;3;2;28905
2;69516;1402;1574;1385;1;2;1;1;3;2;491448
2;69600;1843;1697;1198;1;2;1;1;3;2;491448
2;69655;1427;1016;1972;1;2;1;1;3;2;492646
0;69700;1949;1369;1922;1;2;1;1;3;2;29007
1;69744;1358;1778;1166;1;2;1;1;3;2;29007
1;69838;1763;1601;1723;1;2;1;1;3;2;29909
2;69866;1017;1737;1093;1;2;1;1;3;2;491753
0;69958;1390;1356;1711;1;2;1;1;3;2;30020
1;70056;1009;1063;1680;1;2;1;1;3;2;492846
2;70107;1221;1890;1918;1;2;1;1;3;2;493538
1;70186;1581;1437;1912;1;2;1;1;3;2;494526
0;70260;1556;1003;1914;1;2;1;1;3;2;28974
0;70271;1817;1114;1717;1;2;1;1;3;2;29716
1;70289;1479;1604;1468;1;2;1;1;3;2;29868
0;70358;1936;1520;1201;1;2;1;1;3;2;30024
2;70388;1362;1411;1917;1;2;1;1;3;2;495456
0;70410;1158;1622;1190;1;2;1;1;3;2;28910
0;70412;1147;1053;1175;1;2;1;1;3;2;29257
2;70494;1736;1591;1016;1;2;1;1;3;2;496438
2;70558;1277;1210;1988;1;2;1;1;3;2;497373
2;70589;1723;1685;1273;1;2;1;1;3;2;497454
0;70681;1854;1507;1162;1;2;1;1;3;2;29020
2;70696;1738;1454;1479;1;2;1;1;3;2;498727
1;70762;1160;1674;1125;1;2;1;1;3;2;29234
0;70855;1975;1710;1414;1;2;1;1;3;2;29576
1;70921;1261;1810;1881;1;2;1;1;3;2;29990
2;70985;1646;1576;1086;1;2;1;1;3;2;500206
1;71049;1582;1593;1036;1;2;1;1;3;2;29851
0;71082;1869;1492;1136;1;2;1;1;3;2;29906
1;71101;1873;1432;1143;1;2;1;1;3;2;30469
0;71180;1273;1251;1501;1;2;1;1;3;2;29878
1;71265;1183;1268;1637;1;2;1;1;3;2;30100
0;71346;1891;1970;1232;1;2;1;1;3;2;30174
1;71366;1457;1953;1779;1;2;1;1;3;2;30392
1;71463;1961;1898;1598;1;2;1;1;3;2;30269
1;71554;1224;1886;1350;1;2;1;1;3;2;30273
2;71595;1750;1680;1767;1;2;1;1;3;2;499442
2;71676;1721;1668;1846;1;2;1;1;3;2;501209
0;71771;1162;1709;1252;1;2;1;1;3;2;30217
0;71849;1213;1380;1400;1;2;1;1;3;2;29878
1;71869;1889;1654;1253;1;2;1;1;3;2;503055
1;71935;1375;1865;1717;1;2;1;1;3;2;29895
1;72002;1577;1112;1196;1;2;1;1;3;2;30617
2;72041;1572;1318;1152;1;2;1;1;3;2;504308
1;72083;1038;1841;1298;1;2;1;1;3;2;29805
0;72151;1431;1279;1322;1;2;1;1;3;2;30201
0;72172;1921;1056;1731;1;2;1;1;3;2;28917
0;72271;1966;1430;1726;1;2;1;1;3;2;30117
2;72325;1727;1867;1052;1;2;1;1;3;2;504308
1;72371;1984;1369;1449;1;2;1;1;3;2;30988
1;72453;1359;1023;1108;1;2;1;1;3;2;30201
2;72553;1433;1776;1000;1;2;1;1;3;2;505360
0;72601;1958;1178;1749;1;2;1;1;3;2;30391
0;72614;1237;1091;1968;1;2;1;1;3;2;30612
1;72643;1294;1017;1714;1;2;1;1;3;2;30648
2;72719;1744;1672;1021;1;2;1;1;3;2;505460
1;72813;1793;1942;1570;1;2;1;1;3;2;504991
0;72825;1620;1300;1679;1;2;1;1;3;2;30724
2;72873;1550;1355;1639;1;2;1;1;3;2;506561
0;72905;1251;1092;1193;1;2;1;1;3;2;30826
0;72905;1219;1376;1854;1;2;1;1;3;2;30845
0;72955;1506;1650;1603;1;2;1;1;3;2;30973
1;72956;1603;1205;1510;1;2;1;1;3;2;31163
0;73012;1489;1705;1962;1;2;1;1;3;2;31208
0;73067;1560;1422;1457;1;2;1;1;3;2;31802
1;73091;1853;1292;1746;1;2;1;1;3;2;508200
2;73109;1676;1465;1845;1;2;1;1;3;2;509946
1;73150;1677;1489;1158;1;2;1;1;3;2;511791
2;73250;1064;1595;1232;1;2;1;1;3;2;511791
2;73308;1321;1150;1639;1;2;1;1;3;2;512949
0;73386;1705;1769;1235;1;2;1;1;3;2;31698
2;73460;1303;1800;1689;1;2;1;1;3;2;513023
